counter,email,phoneNumber,creditCard,deviceID,billingAddress,shippingAddress,transactionID,fraud,ipPrefix
1343,4952@gmail.com,504781163,5.36E+15,1149302-E32X-500,65772 FakeData Rd,46108 FakeData Rd,tx1343,0,156.607.510.408
1344,1592@gmail.com,719142356,5.61E+15,2745623-E32X-500,36923 FakeData Rd,8408 FakeData Rd,tx1344,0,927.954.232.174
1345,476@gmail.com,415260525,5.28E+15,8485267-E32X-500,88851 FakeData Rd,69735 FakeData Rd,tx1345,0,792.469.162.564
1346,2832@gmail.com,691476844,5.58E+15,9158871-E32X-500,22028 FakeData Rd,73080 FakeData Rd,tx1346,0,151.890.129.871
1347,8289@gmail.com,712599576,5.58E+15,6378721-E32X-500,23127 FakeData Rd,59493 FakeData Rd,tx1347,0,253.876.535.984
1348,5036@gmail.com,425142455,5.86E+15,3909120-E32X-500,38339 FakeData Rd,60163 FakeData Rd,tx1348,0,592.897.377.45
1349,2062@gmail.com,598930354,5.54E+15,345196-E32X-500,28454 FakeData Rd,26100 FakeData Rd,tx1349,0,328.770.624.347
1350,959@gmail.com,806838840,5.72E+15,4695737-E32X-500,84018 FakeData Rd,69606 FakeData Rd,tx1350,0,842.216.989.610
1351,3024@gmail.com,722707386,5.71E+15,5925221-E32X-500,12348 FakeData Rd,37379 FakeData Rd,tx1351,0,884.925.577.226
1352,1779@gmail.com,474978060,5.45E+15,1066694-E32X-500,31451 FakeData Rd,69229 FakeData Rd,tx1352,0,891.120.521.301
1353,7525@gmail.com,453808697,5.62E+15,2528556-E32X-500,47045 FakeData Rd,27257 FakeData Rd,tx1353,0,771.389.652.868
1354,4659@gmail.com,491393177,5.32E+15,3275953-E32X-500,13993 FakeData Rd,53239 FakeData Rd,tx1354,0,875.613.822.23
1355,168@gmail.com,479544077,5.85E+15,7849226-E32X-500,969 FakeData Rd,27975 FakeData Rd,tx1355,0,708.208.495.105
1356,4270@gmail.com,504657629,5.48E+15,6452597-E32X-500,5724 FakeData Rd,75291 FakeData Rd,tx1356,1,515.353.832.403
1357,4648@gmail.com,722416877,5.66E+15,6443003-E32X-500,83115 FakeData Rd,28830 FakeData Rd,tx1357,0,409.228.545.529
1358,4509@gmail.com,747319529,5.39E+15,9571458-E32X-500,2148 FakeData Rd,30695 FakeData Rd,tx1358,0,440.901.588.486
1359,6986@gmail.com,761350474,5.44E+15,2885367-E32X-500,10110 FakeData Rd,25277 FakeData Rd,tx1359,0,359.408.699.650
1360,8003@gmail.com,445498877,5.67E+15,3078626-E32X-500,34513 FakeData Rd,60528 FakeData Rd,tx1360,0,435.208.659.964
1361,7884@gmail.com,703771602,5.22E+15,1275225-E32X-500,13711 FakeData Rd,62006 FakeData Rd,tx1361,1,971.254.229.59
1362,2702@gmail.com,809424990,5.64E+15,7840131-E32X-500,1788 FakeData Rd,15764 FakeData Rd,tx1362,0,517.825.893.889
1363,6046@gmail.com,456831117,5.49E+15,1575531-E32X-500,22747 FakeData Rd,61551 FakeData Rd,tx1363,0,746.682.445.516
1364,4703@gmail.com,790216700,5.38E+15,6605924-E32X-500,12044 FakeData Rd,48527 FakeData Rd,tx1364,0,374.670.574.387
1365,8649@gmail.com,563546508,5.82E+15,9798562-E32X-500,47930 FakeData Rd,57759 FakeData Rd,tx1365,0,338.565.430.881
1366,7852@gmail.com,400842278,5.60E+15,2914748-E32X-500,34839 FakeData Rd,89194 FakeData Rd,tx1366,0,889.967.389.789
1367,1715@gmail.com,785480182,5.35E+15,1430982-E32X-500,30009 FakeData Rd,8395 FakeData Rd,tx1367,0,156.844.894.179
1368,8221@gmail.com,551990308,5.43E+15,705293-E32X-500,42610 FakeData Rd,2286 FakeData Rd,tx1368,0,448.744.677.488
1369,1325@gmail.com,436555174,5.59E+15,513910-E32X-500,51743 FakeData Rd,40298 FakeData Rd,tx1369,0,586.402.244.519
1370,1043@gmail.com,853940268,5.77E+15,7884583-E32X-500,66246 FakeData Rd,7871 FakeData Rd,tx1370,0,272.318.253.137
1371,8703@gmail.com,583213238,5.22E+15,8807663-E32X-500,33854 FakeData Rd,34584 FakeData Rd,tx1371,0,720.763.539.929
1372,5113@gmail.com,664833155,5.38E+15,4935971-E32X-500,52929 FakeData Rd,75518 FakeData Rd,tx1372,0,527.575.715.69
1373,4412@gmail.com,700305556,5.65E+15,1816809-E32X-500,48086 FakeData Rd,15208 FakeData Rd,tx1373,0,189.222.381.509
1374,5222@gmail.com,782243554,5.29E+15,6328529-E32X-500,41875 FakeData Rd,65956 FakeData Rd,tx1374,0,323.328.854.31
1375,4568@gmail.com,652976976,5.90E+15,4654063-E32X-500,30857 FakeData Rd,34252 FakeData Rd,tx1375,0,941.426.705.353
1376,9178@gmail.com,533377826,5.53E+15,9052934-E32X-500,12220 FakeData Rd,73355 FakeData Rd,tx1376,0,728.791.881.161
1377,4054@gmail.com,562168635,5.84E+15,9535065-E32X-500,63872 FakeData Rd,36787 FakeData Rd,tx1377,0,616.885.788.951
1378,1798@gmail.com,554897603,5.37E+15,2875088-E32X-500,62364 FakeData Rd,61857 FakeData Rd,tx1378,0,178.734.924.835
1379,5251@gmail.com,402177872,5.63E+15,1088520-E32X-500,40571 FakeData Rd,27148 FakeData Rd,tx1379,0,471.652.644.944
1380,7706@gmail.com,765494107,5.79E+15,9531055-E32X-500,68960 FakeData Rd,7722 FakeData Rd,tx1380,0,891.661.413.979
1381,6257@gmail.com,716882692,5.23E+15,2098195-E32X-500,28803 FakeData Rd,7462 FakeData Rd,tx1381,0,251.893.491.532
1382,6279@gmail.com,624996722,5.90E+15,9903599-E32X-500,77101 FakeData Rd,55455 FakeData Rd,tx1382,0,728.212.577.830
1383,5548@gmail.com,479493313,5.68E+15,4619609-E32X-500,30840 FakeData Rd,41004 FakeData Rd,tx1383,0,898.285.156.979
1384,1539@gmail.com,548605173,5.88E+15,2796335-E32X-500,25055 FakeData Rd,23242 FakeData Rd,tx1384,0,378.652.434.624
1385,4277@gmail.com,834184818,5.88E+15,4416294-E32X-500,33923 FakeData Rd,85026 FakeData Rd,tx1385,0,206.794.523.348
1386,9205@gmail.com,716165277,5.66E+15,8561690-E32X-500,87660 FakeData Rd,72062 FakeData Rd,tx1386,0,659.152.889.866
1387,4175@gmail.com,563897182,5.88E+15,1750670-E32X-500,31651 FakeData Rd,47641 FakeData Rd,tx1387,0,442.169.133.330
1388,4848@gmail.com,469411050,5.63E+15,7067419-E32X-500,62388 FakeData Rd,84289 FakeData Rd,tx1388,0,650.915.793.585
1389,4197@gmail.com,680526182,5.50E+15,1956676-E32X-500,23040 FakeData Rd,469 FakeData Rd,tx1389,0,456.799.862.584
1390,8695@gmail.com,597847321,5.46E+15,6601561-E32X-500,75072 FakeData Rd,538 FakeData Rd,tx1390,0,698.884.84.818
1391,8239@gmail.com,407408156,5.35E+15,5755078-E32X-500,62831 FakeData Rd,29811 FakeData Rd,tx1391,0,116.220.813.826
1392,7592@gmail.com,714628691,5.88E+15,1954573-E32X-500,14903 FakeData Rd,86047 FakeData Rd,tx1392,0,545.798.743.128
1393,8627@gmail.com,497939714,5.26E+15,538178-E32X-500,74079 FakeData Rd,73075 FakeData Rd,tx1393,0,418.468.901.100
1394,7250@gmail.com,461571165,5.40E+15,8233811-E32X-500,11871 FakeData Rd,46835 FakeData Rd,tx1394,0,491.231.6.387
1395,6813@gmail.com,794374575,5.78E+15,5644900-E32X-500,8040 FakeData Rd,29877 FakeData Rd,tx1395,0,691.605.270.211
1396,7824@gmail.com,853020644,5.36E+15,2573822-E32X-500,1385 FakeData Rd,69114 FakeData Rd,tx1396,0,602.630.912.18
1397,1109@gmail.com,690036771,5.57E+15,8430108-E32X-500,76396 FakeData Rd,46374 FakeData Rd,tx1397,0,100.555.267.614
1398,3441@gmail.com,704193826,5.37E+15,2729506-E32X-500,59711 FakeData Rd,51962 FakeData Rd,tx1398,0,937.106.910.865
1399,788@gmail.com,506219777,5.74E+15,1818234-E32X-500,23412 FakeData Rd,76949 FakeData Rd,tx1399,0,227.492.575.305
1400,8702@gmail.com,697360343,5.69E+15,8743027-E32X-500,81393 FakeData Rd,25812 FakeData Rd,tx1400,0,389.624.931.296
1401,4485@gmail.com,415862567,5.29E+15,7130114-E32X-500,11745 FakeData Rd,29643 FakeData Rd,tx1401,0,816.214.219.426
1402,3244@gmail.com,456358334,5.73E+15,1057403-E32X-500,56461 FakeData Rd,25712 FakeData Rd,tx1402,0,410.803.827.302
1403,5661@gmail.com,565262597,5.31E+15,4622531-E32X-500,70728 FakeData Rd,11203 FakeData Rd,tx1403,0,858.769.872.211
1404,424@gmail.com,629027668,5.45E+15,3208470-E32X-500,27253 FakeData Rd,52302 FakeData Rd,tx1404,0,110.837.277.890
1405,8411@gmail.com,454694545,5.25E+15,8296598-E32X-500,86246 FakeData Rd,28650 FakeData Rd,tx1405,0,943.562.578.751
1406,8587@gmail.com,728168172,5.49E+15,238706-E32X-500,70521 FakeData Rd,1466 FakeData Rd,tx1406,0,244.539.409.11
1407,1761@gmail.com,428890356,5.45E+15,638232-E32X-500,22703 FakeData Rd,79249 FakeData Rd,tx1407,0,534.210.361.82
1408,7440@gmail.com,868036749,5.25E+15,6006797-E32X-500,87036 FakeData Rd,18234 FakeData Rd,tx1408,0,611.390.105.611
1409,1935@gmail.com,477968294,5.83E+15,6677581-E32X-500,45251 FakeData Rd,53177 FakeData Rd,tx1409,0,288.995.355.426
1410,5272@gmail.com,601448631,5.55E+15,8854984-E32X-500,59410 FakeData Rd,34413 FakeData Rd,tx1410,0,100.944.3.838
1411,1170@gmail.com,628393541,5.78E+15,3671643-E32X-500,9899 FakeData Rd,5869 FakeData Rd,tx1411,0,544.435.661.125
1412,2471@gmail.com,877114310,5.40E+15,9157051-E32X-500,37438 FakeData Rd,66637 FakeData Rd,tx1412,0,867.404.631.247
1413,8468@gmail.com,827832354,5.23E+15,153860-E32X-500,19714 FakeData Rd,11182 FakeData Rd,tx1413,0,745.319.518.89
1414,690@gmail.com,484284433,5.25E+15,3117895-E32X-500,15071 FakeData Rd,39377 FakeData Rd,tx1414,0,390.928.549.40
1415,5087@gmail.com,435633888,5.42E+15,5672149-E32X-500,57182 FakeData Rd,3228 FakeData Rd,tx1415,0,728.527.705.358
1416,5266@gmail.com,674113936,5.68E+15,168660-E32X-500,400 FakeData Rd,23880 FakeData Rd,tx1416,0,338.465.333.256
1417,3957@gmail.com,625713249,5.62E+15,3109201-E32X-500,26677 FakeData Rd,26644 FakeData Rd,tx1417,1,729.364.335.720
1418,6198@gmail.com,894113098,5.81E+15,9969347-E32X-500,25825 FakeData Rd,20912 FakeData Rd,tx1418,0,607.925.249.8
1419,6727@gmail.com,512345359,5.40E+15,1244468-E32X-500,59647 FakeData Rd,7059 FakeData Rd,tx1419,0,961.395.510.899
1420,9896@gmail.com,677317404,5.71E+15,6049215-E32X-500,86192 FakeData Rd,49339 FakeData Rd,tx1420,0,955.858.860.634
1421,9744@gmail.com,775690308,5.50E+15,893976-E32X-500,68406 FakeData Rd,80831 FakeData Rd,tx1421,0,716.847.738.562
1422,4621@gmail.com,730157581,5.31E+15,3207103-E32X-500,4299 FakeData Rd,79549 FakeData Rd,tx1422,0,240.702.734.286
1423,3465@gmail.com,720012594,5.73E+15,5360475-E32X-500,76753 FakeData Rd,50369 FakeData Rd,tx1423,0,499.468.787.730
1424,2275@gmail.com,757388433,5.64E+15,826546-E32X-500,45697 FakeData Rd,2626 FakeData Rd,tx1424,0,579.435.712.787
1425,8376@gmail.com,531852383,5.41E+15,2642726-E32X-500,77451 FakeData Rd,59847 FakeData Rd,tx1425,0,425.881.447.79
1426,3544@gmail.com,467837271,5.23E+15,2464462-E32X-500,21154 FakeData Rd,50127 FakeData Rd,tx1426,0,322.561.883.630
1427,5865@gmail.com,664314934,5.78E+15,5357840-E32X-500,89715 FakeData Rd,16238 FakeData Rd,tx1427,0,287.534.936.132
1428,5404@gmail.com,672850533,5.65E+15,3182872-E32X-500,53417 FakeData Rd,80721 FakeData Rd,tx1428,0,638.229.3.437
1429,5700@gmail.com,526886937,5.72E+15,5915353-E32X-500,49800 FakeData Rd,10066 FakeData Rd,tx1429,0,707.672.848.944
1430,4497@gmail.com,652294821,5.45E+15,2031356-E32X-500,26785 FakeData Rd,316 FakeData Rd,tx1430,0,213.562.832.862
1431,7125@gmail.com,676303601,5.28E+15,3710755-E32X-500,79946 FakeData Rd,20375 FakeData Rd,tx1431,0,572.187.818.504
1432,8788@gmail.com,616776089,5.63E+15,1700533-E32X-500,31473 FakeData Rd,66516 FakeData Rd,tx1432,0,160.478.421.627
1433,6818@gmail.com,898834974,5.74E+15,9952234-E32X-500,3892 FakeData Rd,73382 FakeData Rd,tx1433,0,673.604.976.423
1434,4258@gmail.com,781555863,5.75E+15,5961524-E32X-500,10160 FakeData Rd,70035 FakeData Rd,tx1434,0,317.260.318.31
1435,5088@gmail.com,576362398,5.61E+15,8243745-E32X-500,27148 FakeData Rd,89381 FakeData Rd,tx1435,0,332.217.964.790
1436,2428@gmail.com,489315815,5.78E+15,8524027-E32X-500,24364 FakeData Rd,60282 FakeData Rd,tx1436,0,480.739.816.142
1437,9355@gmail.com,778739946,5.45E+15,7901721-E32X-500,46476 FakeData Rd,57713 FakeData Rd,tx1437,0,543.405.463.553
1438,7396@gmail.com,780775230,5.34E+15,5829045-E32X-500,14489 FakeData Rd,31904 FakeData Rd,tx1438,0,735.272.560.61
1439,317@gmail.com,781089207,5.86E+15,4871793-E32X-500,58155 FakeData Rd,25676 FakeData Rd,tx1439,0,307.865.513.777
1440,7779@gmail.com,433421001,5.23E+15,9799482-E32X-500,2759 FakeData Rd,88144 FakeData Rd,tx1440,0,914.724.426.251
1441,4869@gmail.com,455682977,5.21E+15,4493176-E32X-500,85577 FakeData Rd,52976 FakeData Rd,tx1441,0,542.942.274.823
1442,6960@gmail.com,487537462,5.75E+15,7589193-E32X-500,31780 FakeData Rd,9825 FakeData Rd,tx1442,0,376.208.508.593
1443,2849@gmail.com,490053444,5.71E+15,4969961-E32X-500,57177 FakeData Rd,87196 FakeData Rd,tx1443,0,459.901.393.77
1444,5312@gmail.com,666491563,5.65E+15,4207318-E32X-500,53783 FakeData Rd,33640 FakeData Rd,tx1444,0,633.821.387.262
1445,913@gmail.com,415987589,5.64E+15,7590852-E32X-500,19918 FakeData Rd,76028 FakeData Rd,tx1445,0,126.429.979.973
1446,8841@gmail.com,526705359,5.30E+15,5112049-E32X-500,82115 FakeData Rd,69035 FakeData Rd,tx1446,0,171.209.399.572
1447,7473@gmail.com,596875729,5.88E+15,4482002-E32X-500,24437 FakeData Rd,9204 FakeData Rd,tx1447,0,904.616.2.735
1448,8485@gmail.com,511575429,5.35E+15,4710488-E32X-500,47475 FakeData Rd,60128 FakeData Rd,tx1448,0,303.420.711.743
1449,1115@gmail.com,481682438,5.86E+15,1986901-E32X-500,10578 FakeData Rd,49855 FakeData Rd,tx1449,0,327.903.166.689
1450,7227@gmail.com,899737928,5.30E+15,9504555-E32X-500,68849 FakeData Rd,36110 FakeData Rd,tx1450,0,380.600.320.519
1451,7747@gmail.com,679327690,5.54E+15,4547691-E32X-500,80876 FakeData Rd,83151 FakeData Rd,tx1451,0,946.239.78.278
1452,7888@gmail.com,773330921,5.25E+15,3357767-E32X-500,47834 FakeData Rd,72457 FakeData Rd,tx1452,0,975.780.755.552
1453,6622@gmail.com,852760315,5.66E+15,4090136-E32X-500,67798 FakeData Rd,69974 FakeData Rd,tx1453,0,116.695.664.551
1454,8617@gmail.com,533763794,5.73E+15,3257775-E32X-500,27898 FakeData Rd,64677 FakeData Rd,tx1454,0,678.298.5.157
1455,2907@gmail.com,491135348,5.30E+15,3621031-E32X-500,15782 FakeData Rd,84932 FakeData Rd,tx1455,0,355.659.104.998
1456,7200@gmail.com,736613800,5.52E+15,8676725-E32X-500,17214 FakeData Rd,80289 FakeData Rd,tx1456,0,473.973.101.43
1457,3325@gmail.com,544068944,5.49E+15,9793446-E32X-500,20404 FakeData Rd,31119 FakeData Rd,tx1457,0,168.974.84.699
1458,4582@gmail.com,534552128,5.72E+15,1315134-E32X-500,52919 FakeData Rd,48186 FakeData Rd,tx1458,0,950.843.929.789
1459,4678@gmail.com,827386273,5.73E+15,4512234-E32X-500,74882 FakeData Rd,61355 FakeData Rd,tx1459,0,363.785.56.687
1460,4517@gmail.com,448741321,5.89E+15,5985730-E32X-500,14905 FakeData Rd,67002 FakeData Rd,tx1460,0,789.782.289.431
1461,4409@gmail.com,563916603,5.71E+15,3109313-E32X-500,57911 FakeData Rd,25896 FakeData Rd,tx1461,0,749.552.139.137
1462,7592@gmail.com,574084963,5.73E+15,9443486-E32X-500,13201 FakeData Rd,69602 FakeData Rd,tx1462,0,889.680.528.687
1463,4021@gmail.com,564696803,5.35E+15,568331-E32X-500,68219 FakeData Rd,59449 FakeData Rd,tx1463,0,237.449.995.49
1464,3593@gmail.com,484387592,5.32E+15,8064380-E32X-500,17560 FakeData Rd,83815 FakeData Rd,tx1464,0,973.892.724.539
1465,3198@gmail.com,812364442,5.75E+15,8892163-E32X-500,8125 FakeData Rd,26481 FakeData Rd,tx1465,0,576.190.900.626
1466,2800@gmail.com,551053904,5.46E+15,4190982-E32X-500,17393 FakeData Rd,31976 FakeData Rd,tx1466,0,334.645.358.891
1467,397@gmail.com,634942584,5.47E+15,5688408-E32X-500,70036 FakeData Rd,80099 FakeData Rd,tx1467,0,815.998.827.564
1468,1648@gmail.com,782720331,5.53E+15,9869716-E32X-500,22703 FakeData Rd,11343 FakeData Rd,tx1468,0,509.280.840.954
1469,2320@gmail.com,485389228,5.58E+15,6520270-E32X-500,8287 FakeData Rd,56260 FakeData Rd,tx1469,0,557.316.679.849
1470,6502@gmail.com,873242349,5.24E+15,826622-E32X-500,6057 FakeData Rd,33371 FakeData Rd,tx1470,0,566.659.576.636
1471,2602@gmail.com,736551010,5.43E+15,2693805-E32X-500,7457 FakeData Rd,27973 FakeData Rd,tx1471,0,319.798.823.426
1472,4160@gmail.com,581302851,5.43E+15,873091-E32X-500,48099 FakeData Rd,45004 FakeData Rd,tx1472,0,355.749.414.893
1473,7505@gmail.com,760609096,5.67E+15,5604206-E32X-500,13842 FakeData Rd,25389 FakeData Rd,tx1473,0,395.654.349.432
1474,3028@gmail.com,679906991,5.59E+15,5698783-E32X-500,74131 FakeData Rd,13104 FakeData Rd,tx1474,0,839.692.777.878
1475,8571@gmail.com,607134190,5.28E+15,1286008-E32X-500,63288 FakeData Rd,72458 FakeData Rd,tx1475,0,192.516.352.969
1476,7718@gmail.com,677669783,5.40E+15,3601045-E32X-500,70659 FakeData Rd,36920 FakeData Rd,tx1476,0,983.300.495.878
1477,2188@gmail.com,469013514,5.48E+15,563414-E32X-500,32437 FakeData Rd,610 FakeData Rd,tx1477,0,347.158.546.604
1478,2973@gmail.com,608882552,5.47E+15,5576802-E32X-500,71777 FakeData Rd,48287 FakeData Rd,tx1478,0,531.566.687.931
1479,5274@gmail.com,464821848,5.53E+15,5158050-E32X-500,6013 FakeData Rd,46707 FakeData Rd,tx1479,0,636.989.266.188
1480,7503@gmail.com,433999239,5.42E+15,2260208-E32X-500,58728 FakeData Rd,40595 FakeData Rd,tx1480,0,732.279.831.140
1481,2515@gmail.com,779853455,5.50E+15,3870721-E32X-500,47884 FakeData Rd,83721 FakeData Rd,tx1481,0,584.932.603.767
1482,7547@gmail.com,548529544,5.26E+15,6988444-E32X-500,37718 FakeData Rd,58696 FakeData Rd,tx1482,0,553.960.999.249
1483,5501@gmail.com,891460570,5.35E+15,6253383-E32X-500,87122 FakeData Rd,12458 FakeData Rd,tx1483,0,563.720.974.536
1484,5389@gmail.com,530368501,5.48E+15,7133567-E32X-500,54484 FakeData Rd,14248 FakeData Rd,tx1484,0,985.109.527.797
1485,2691@gmail.com,528493009,5.37E+15,2922723-E32X-500,17034 FakeData Rd,85540 FakeData Rd,tx1485,0,406.670.881.204
1486,751@gmail.com,768838855,5.23E+15,9710804-E32X-500,59276 FakeData Rd,59236 FakeData Rd,tx1486,0,927.202.819.594
1487,7600@gmail.com,823319694,5.39E+15,3219213-E32X-500,13545 FakeData Rd,18253 FakeData Rd,tx1487,0,473.777.113.490
1488,4738@gmail.com,838061015,5.41E+15,4607108-E32X-500,62083 FakeData Rd,77676 FakeData Rd,tx1488,0,573.184.454.92
1489,1008@gmail.com,624615804,5.51E+15,7477448-E32X-500,35896 FakeData Rd,44947 FakeData Rd,tx1489,0,741.736.677.215
1490,7646@gmail.com,689245772,5.63E+15,225097-E32X-500,82981 FakeData Rd,16369 FakeData Rd,tx1490,0,186.118.823.807
1491,2493@gmail.com,404703209,5.56E+15,5687384-E32X-500,27297 FakeData Rd,83669 FakeData Rd,tx1491,0,119.619.375.445
1492,5326@gmail.com,842092154,5.81E+15,9760915-E32X-500,65567 FakeData Rd,84286 FakeData Rd,tx1492,0,635.233.76.534
1493,4235@gmail.com,452779066,5.55E+15,5231038-E32X-500,22606 FakeData Rd,38236 FakeData Rd,tx1493,0,449.438.459.185
1494,1491@gmail.com,707187258,5.60E+15,2608100-E32X-500,17141 FakeData Rd,41395 FakeData Rd,tx1494,0,322.870.304.289
1495,6227@gmail.com,503864632,5.28E+15,626089-E32X-500,16165 FakeData Rd,61205 FakeData Rd,tx1495,0,670.960.628.35
1496,1262@gmail.com,710050290,5.70E+15,6535401-E32X-500,22117 FakeData Rd,59599 FakeData Rd,tx1496,0,568.299.172.592
1497,8989@gmail.com,759000068,5.76E+15,9926693-E32X-500,73717 FakeData Rd,62876 FakeData Rd,tx1497,0,564.167.323.702
1498,7261@gmail.com,763966407,5.75E+15,3835886-E32X-500,20465 FakeData Rd,46852 FakeData Rd,tx1498,0,627.164.427.589
1499,1720@gmail.com,480183365,5.86E+15,9309551-E32X-500,59009 FakeData Rd,20528 FakeData Rd,tx1499,0,925.254.554.5
1500,5223@gmail.com,545259378,5.75E+15,8290887-E32X-500,23396 FakeData Rd,21369 FakeData Rd,tx1500,0,996.149.582.235
1501,6186@gmail.com,833948243,5.73E+15,4106353-E32X-500,47778 FakeData Rd,23162 FakeData Rd,tx1501,0,711.659.778.258
1502,6714@gmail.com,842076827,5.44E+15,7697191-E32X-500,33810 FakeData Rd,18650 FakeData Rd,tx1502,0,524.656.703.153
1503,8465@gmail.com,427648910,5.74E+15,1957920-E32X-500,8294 FakeData Rd,1693 FakeData Rd,tx1503,0,312.353.837.745
1504,794@gmail.com,569672595,5.56E+15,2067469-E32X-500,58595 FakeData Rd,63870 FakeData Rd,tx1504,0,555.659.365.584
1505,4061@gmail.com,778150715,5.44E+15,3723748-E32X-500,53158 FakeData Rd,89928 FakeData Rd,tx1505,0,359.405.386.417
1506,9805@gmail.com,807461860,5.40E+15,7564371-E32X-500,23718 FakeData Rd,74909 FakeData Rd,tx1506,0,442.113.742.482
1507,7113@gmail.com,741963727,5.38E+15,105582-E32X-500,84136 FakeData Rd,84053 FakeData Rd,tx1507,0,289.901.700.285
1508,426@gmail.com,419628693,5.55E+15,1639313-E32X-500,19914 FakeData Rd,71199 FakeData Rd,tx1508,0,175.128.723.413
1509,3330@gmail.com,869000187,5.73E+15,7704313-E32X-500,5523 FakeData Rd,29188 FakeData Rd,tx1509,0,801.721.49.49
1510,4799@gmail.com,404995716,5.52E+15,4683386-E32X-500,16162 FakeData Rd,7017 FakeData Rd,tx1510,1,401.635.763.776
1511,6447@gmail.com,560126367,5.84E+15,1047247-E32X-500,69762 FakeData Rd,52668 FakeData Rd,tx1511,0,955.407.345.170
1512,4880@gmail.com,771750342,5.69E+15,5264632-E32X-500,67140 FakeData Rd,26541 FakeData Rd,tx1512,0,592.888.320.1
1513,8009@gmail.com,493105846,5.85E+15,6943230-E32X-500,34054 FakeData Rd,19004 FakeData Rd,tx1513,0,968.192.403.691
1514,5642@gmail.com,573132683,5.46E+15,4250576-E32X-500,2230 FakeData Rd,693 FakeData Rd,tx1514,0,645.768.48.65
1515,9752@gmail.com,475590568,5.56E+15,4550530-E32X-500,2258 FakeData Rd,66414 FakeData Rd,tx1515,0,965.560.984.441
1516,5446@gmail.com,678511038,5.83E+15,8372672-E32X-500,13653 FakeData Rd,55167 FakeData Rd,tx1516,0,113.432.34.806
1517,1480@gmail.com,700077685,5.77E+15,7590817-E32X-500,84567 FakeData Rd,33001 FakeData Rd,tx1517,0,625.212.688.110
1518,2663@gmail.com,461198215,5.90E+15,4784813-E32X-500,16569 FakeData Rd,20585 FakeData Rd,tx1518,0,613.549.380.701
1519,6866@gmail.com,401132287,5.70E+15,2229963-E32X-500,10223 FakeData Rd,59107 FakeData Rd,tx1519,0,278.112.212.760
1520,9281@gmail.com,883660695,5.35E+15,8994086-E32X-500,53566 FakeData Rd,5090 FakeData Rd,tx1520,0,223.785.236.57
1521,4775@gmail.com,451206403,5.46E+15,597836-E32X-500,39443 FakeData Rd,41817 FakeData Rd,tx1521,0,849.840.807.64
1522,6707@gmail.com,782532784,5.57E+15,4899937-E32X-500,83998 FakeData Rd,26729 FakeData Rd,tx1522,0,492.262.291.268
1523,5647@gmail.com,455793569,5.49E+15,7891308-E32X-500,34370 FakeData Rd,61204 FakeData Rd,tx1523,0,603.288.28.255
1524,2912@gmail.com,899227862,5.56E+15,9064169-E32X-500,5800 FakeData Rd,17163 FakeData Rd,tx1524,0,415.444.580.366
1525,9636@gmail.com,485516404,5.89E+15,3025767-E32X-500,41019 FakeData Rd,74664 FakeData Rd,tx1525,0,497.759.777.506
1526,7234@gmail.com,520978857,5.70E+15,9469388-E32X-500,14987 FakeData Rd,10035 FakeData Rd,tx1526,0,253.326.968.406
1527,2947@gmail.com,459117401,5.42E+15,8512047-E32X-500,2152 FakeData Rd,7386 FakeData Rd,tx1527,0,573.108.126.474
1528,2824@gmail.com,415396746,5.51E+15,6803228-E32X-500,73538 FakeData Rd,81775 FakeData Rd,tx1528,0,642.991.736.72
1529,4717@gmail.com,657430646,5.75E+15,6718717-E32X-500,3488 FakeData Rd,21037 FakeData Rd,tx1529,0,464.336.35.560
1530,7980@gmail.com,827369747,5.28E+15,8470653-E32X-500,68125 FakeData Rd,66743 FakeData Rd,tx1530,0,836.642.306.997
1531,1809@gmail.com,438120174,5.47E+15,5317269-E32X-500,33526 FakeData Rd,48489 FakeData Rd,tx1531,0,703.491.215.379
